onset_beat,beat_period,tempo_bpm,timing
0.0,0.8338541388511658,71.95503050769095,0.009895823895931244
1.0,0.6395833492279053,93.81107258722578,0.0
1.5,0.7406251430511475,81.01264258031868,0.0
2.0,0.5403645634651184,111.03614866090885,0.0
3.0,0.47239553928375244,127.01220695473158,-0.004427015781402588
3.5,0.6541666984558105,91.71974076582109,0.0
4.0,0.5651042461395264,106.17510027554415,0.0
5.0,0.7088541984558105,84.64364058321982,0.0
6.0,0.6461806297302246,92.85329401633338,0.0005209445953369141
7.5,0.6958332061767578,86.22756066740311,0.0
8.0,0.59375,101.05263157894737,0.0
8.5,0.7276039123535156,82.46244829267525,0.0
9.0,0.6302084922790527,95.2065875580622,0.006510257720947266
9.5,0.7307291030883789,82.10977193383145,-0.0002605915069580078
10.0,0.5977863073348999,100.37031505036798,-0.0010416507720947266
12.0,1.009897232055664,59.41198578975102,-0.00026035308837890625
12.5,0.8276033401489258,72.4984990867764,0.0
13.0,0.602604866027832,99.56773232765238,0.0007815361022949219
13.5,0.7052078247070312,85.08130213235533,0.0
14.0,0.5638022422790527,106.42029332388346,0.0
15.0,0.7874994277954102,76.19053155120235,-0.0018229484558105469
15.5,0.9286460876464844,64.61018982168018,0.002864837646484375
16.0,0.6513018608093262,92.12318221452999,0.001041412353515625
17.0,0.7648434638977051,78.44742464586815,0.0007815361022949219
18.0,0.9791679382324219,61.27651616975024,0.0
18.5,1.1218738555908203,53.48194870661442,0.0
19.0,0.6916675567626953,86.74687631848177,0.0
19.5,0.9729156494140625,61.67030002666207,0.0
20.0,0.8239593505859375,72.8191262801163,0.0
20.5,0.9833335876464844,61.01693337212686,0.0
21.0,1.5395832061767578,38.97158643929211,0.0031251907348632812
21.5,1.8385429382324219,32.63453833593035,0.0
22.0,2.1497392654418945,27.910361486404057,0.0
24.0,1.242706298828125,48.281721961641416,0.0
24.5,1.0125045776367188,59.2589913420892,0.0
24.75,1.2010383605957031,49.95677238006003,0.0
25.0,1.1114616394042969,53.982969697593724,-0.0007810592651367188
25.25,0.9979171752929688,60.12523031521648,0.0
25.5,0.9937515258789062,60.37726578274589,0.0
25.75,1.0812454223632812,55.49156441176678,0.0
26.0,0.9614601135253906,62.40508488698267,0.0015621185302734375
26.25,1.0586814880371094,56.674269530532165,0.0018224716186523438
26.5,1.0111083984375,59.34081854400579,0.00295257568359375
26.75,0.9989585876464844,60.06254988143017,0.0
27.0,0.8864631652832031,67.6847074416583,0.00026035308837890625
27.25,1.1083297729492188,54.13551224951986,0.0
27.5,1.0333328247070312,58.06454470950451,-0.004688262939453125
27.75,1.1020851135253906,54.442256104947994,0.0
28.0,1.0291633605957031,58.29978242255985,-0.005208015441894531
28.25,1.0354156494140625,57.9477430478801,0.0
28.5,0.9229202270507812,65.01103588522679,0.0
