onset_beat,beat_period,tempo_bpm,timing
0.0,0.6666669845581055,89.99995708467623,0.0
1.0,0.6666669845581055,89.99995708467623,0.0
1.5,0.6666669845581055,89.99995708467623,0.0
2.0,0.6666669845581055,89.99995708467623,0.0
3.0,0.6666669845581055,89.99995708467623,0.0
3.5,0.6666669845581055,89.99995708467623,0.0
4.0,0.6666669845581055,89.99995708467623,0.0
5.0,0.6666669845581055,89.99995708467623,0.0
6.0,0.6666669845581055,89.99995708467623,0.0
7.5,0.6666669845581055,89.99995708467623,0.0
8.0,0.6666669845581055,89.99995708467623,0.0
8.5,0.6666669845581055,89.99995708467623,0.0
9.0,0.6666669845581055,89.99995708467623,0.0
9.5,0.6666669845581055,89.99995708467623,0.0
10.0,0.6666669845581055,89.99995708467623,0.0
12.0,0.6666679382324219,89.99982833895046,0.0
12.5,0.6666660308837891,90.00008583077033,0.0
13.0,0.6666679382324219,89.99982833895046,0.0
13.5,0.6666660308837891,90.00008583077033,0.0
14.0,0.6666669845581055,89.99995708467623,0.0
15.0,0.6666679382324219,89.99982833895046,0.0
15.5,0.6666660308837891,90.00008583077033,0.0
16.0,0.6666669845581055,89.99995708467623,0.0
17.0,0.6666669845581055,89.99995708467623,0.0
18.0,0.6666679382324219,89.99982833895046,0.0
18.5,0.6666660308837891,90.00008583077033,0.0
19.0,0.6666679382324219,89.99982833895046,0.0
19.5,0.6666660308837891,90.00008583077033,0.0
20.0,0.6666679382324219,89.99982833895046,0.0
20.5,0.6666660308837891,90.00008583077033,0.0
21.0,0.6666679382324219,89.99982833895046,0.0
21.5,0.6666660308837891,90.00008583077033,0.0
22.0,0.6666669845581055,89.99995708467623,0.0
24.0,0.6666679382324219,89.99982833895046,0.0
24.5,0.6666641235351562,90.00034332406358,0.0
24.75,0.6666717529296875,89.99931335973083,0.0
25.0,0.6666641235351562,90.00034332406358,0.0
25.25,0.6666641235351562,90.00034332406358,0.0
25.5,0.6666717529296875,89.99931335973083,0.0
25.75,0.6666641235351562,90.00034332406358,0.0
26.0,0.6666717529296875,89.99931335973083,0.0
26.25,0.6666641235351562,90.00034332406358,0.0
26.5,0.6666641235351562,90.00034332406358,0.0
26.75,0.6666717529296875,89.99931335973083,0.0
27.0,0.6666641235351562,90.00034332406358,0.0
27.25,0.6666641235351562,90.00034332406358,0.0
27.5,0.6666717529296875,89.99931335973083,0.0
27.75,0.6666641235351562,90.00034332406358,0.0
28.0,0.6666717529296875,89.99931335973083,0.0
28.25,0.6666641235351562,90.00034332406358,0.0
28.5,0.6666641235351562,90.00034332406358,0.0
28.75,0.6666717529296875,89.99931335973083,0.0
29.0,0.6666641235351562,90.00034332406358,0.0
29.25,0.6666641235351562,90.00034332406358,0.0
29.5,0.6666717529296875,89.99931335973083,0.0
29.75,0.6666641235351562,90.00034332406358,0.0
30.0,0.6666717529296875,89.99931335973083,0.0
30.25,0.6666641235351562,90.00034332406358,0.0
30.5,0.6666641235351562,90.00034332406358,0.0
30.75,0.6666717529296875,89.99931335973083,0.0
31.0,0.6666641235351562,90.00034332406358,0.0
31.25,0.6666717529296875,89.99931335973083,0.0
31.5,0.6666641235351562,90.00034332406358,0.0
31.75,0.6666641235351562,90.00034332406358,0.0
32.0,0.6666717529296875,89.99931335973083,0.0
32.25,0.6666641235351562,90.00034332406358,0.0
32.5,0.6666641235351562,90.00034332406358,0.0
32.75,0.6666717529296875,89.99931335973083,0.0
33.0,0.6666641235351562,90.00034332406358,0.0
33.25,1.3333358764648438,44.99991416947523,0.0
33.5,0.3333320617675781,180.00068664812716,0.16666603088378906
33.75,0.3333320617675781,180.00068664812716,0.08333301544189453
34.0,0.6666717529296875,89.99931335973083,0.0
34.25,0.6666641235351562,90.00034332406358,0.0
34.5,0.6666641235351562,90.00034332406358,0.0
34.75,0.6666717529296875,89.99931335973083,0.0
35.0,0.6666641235351562,90.00034332406358,0.0
35.25,0.6666717529296875,89.99931335973083,0.0
35.5,0.6666641235351562,90.00034332406358,0.0
35.75,0.6666641235351562,90.00034332406358,0.0
36.0,0.6666717529296875,89.99931335973083,0.0
36.25,0.6666641235351562,90.00034332406358,0.0
36.5,0.6666641235351562,90.00034332406358,0.0
36.75,0.6666717529296875,89.99931335973083,0.0
37.0,0.6666641235351562,90.00034332406358,0.0
37.25,0.6666717529296875,89.99931335973083,0.0
37.5,0.6666641235351562,90.00034332406358,0.0
37.75,0.6666641235351562,90.00034332406358,0.0
38.0,0.6666717529296875,89.99931335973083,0.0
38.25,0.6666641235351562,90.00034332406358,0.0
38.5,0.6666641235351562,90.00034332406358,0.0
38.75,0.6666717529296875,89.99931335973083,0.0
39.0,0.6666641235351562,90.00034332406358,0.0
39.25,0.6666717529296875,89.99931335973083,0.0
39.5,0.6666641235351562,90.00034332406358,0.0
39.75,0.6666641235351562,90.00034332406358,0.0
40.0,0.6666717529296875,89.99931335973083,0.0
40.25,0.6666641235351562,90.00034332406358,0.0
40.5,0.6666641235351562,90.00034332406358,0.0
40.75,0.6666717529296875,89.99931335973083,0.0
41.0,0.6666641235351562,90.00034332406358,0.0
41.25,0.6666717529296875,89.99931335973083,0.0
41.5,0.6666641235351562,90.00034332406358,0.0
41.75,0.6666641235351562,90.00034332406358,0.0
42.0,0.6666717529296875,89.99931335973083,0.0
42.25,0.6666641235351562,90.00034332406358,0.0
42.5,0.6666641235351562,90.00034332406358,0.0
42.75,0.6666717529296875,89.99931335973083,0.0
43.0,0.6666641235351562,90.00034332406358,0.0
43.25,0.6666717529296875,89.99931335973083,0.0
43.5,0.6666641235351562,90.00034332406358,0.0
43.75,0.6666641235351562,90.00034332406358,0.0
44.0,0.6666717529296875,89.99931335973083,0.0
44.25,0.6666641235351562,90.00034332406358,0.0
44.5,0.6666641235351562,90.00034332406358,0.0
44.75,0.6666717529296875,89.99931335973083,0.0
45.0,0.6666641235351562,90.00034332406358,0.0
45.25,0.6666717529296875,89.99931335973083,0.0
45.5,0.6666641235351562,90.00034332406358,0.0
45.75,0.6666641235351562,90.00034332406358,0.0
46.0,0.6666717529296875,89.99931335973083,0.0
46.25,0.6666641235351562,90.00034332406358,0.0
46.5,0.6666717529296875,89.99931335973083,0.0
46.75,0.6666641235351562,90.00034332406358,0.0
47.0,0.6666641235351562,90.00034332406358,0.0
47.25,0.6666717529296875,89.99931335973083,0.0
47.5,0.6666641235351562,90.00034332406358,0.0
47.75,0.6666641235351562,90.00034332406358,0.0
48.0,0.6666717529296875,89.99931335973083,0.0
48.25,0.6666717529296875,89.99931335973083,0.0
48.5,0.666656494140625,90.00137331197071,0.0
48.75,0.6666717529296875,89.99931335973083,0.0
49.0,0.6666717529296875,89.99931335973083,0.0
49.25,0.666656494140625,90.00137331197071,0.0
49.5,0.6666717529296875,89.99931335973083,0.0
49.75,0.6666717529296875,89.99931335973083,0.0
50.0,0.666656494140625,90.00137331197071,0.0
50.25,0.6666717529296875,89.99931335973083,0.0
50.5,0.6666717529296875,89.99931335973083,0.0
50.75,0.666656494140625,90.00137331197071,0.0
51.0,0.6666717529296875,89.99931335973083,0.0
51.25,0.6666717529296875,89.99931335973083,0.0
51.5,0.6666717529296875,89.99931335973083,0.0
51.75,0.666656494140625,90.00137331197071,0.0
52.0,0.6666717529296875,89.99931335973083,0.0
52.25,0.6666717529296875,89.99931335973083,0.0
52.5,0.666656494140625,90.00137331197071,0.0
52.75,0.6666717529296875,89.99931335973083,0.0
53.0,0.6666717529296875,89.99931335973083,0.0
53.25,0.666656494140625,90.00137331197071,0.0
53.5,0.6666717529296875,89.99931335973083,0.0
53.75,0.6666717529296875,89.99931335973083,0.0
54.0,0.666656494140625,90.00137331197071,0.0
54.25,0.6666717529296875,89.99931335973083,0.0
54.5,0.6666717529296875,89.99931335973083,0.0
54.75,0.666656494140625,90.00137331197071,0.0
55.0,0.6666717529296875,89.99931335973083,0.0
55.25,0.6666717529296875,89.99931335973083,0.0
55.5,0.6666717529296875,89.99931335973083,0.0
55.75,0.666656494140625,90.00137331197071,0.0
56.0,0.6666717529296875,89.99931335973083,0.0
56.25,0.6666717529296875,89.99931335973083,0.0
56.5,0.666656494140625,90.00137331197071,0.0
56.75,0.6666717529296875,89.99931335973083,0.0
57.0,0.6666717529296875,89.99931335973083,0.0
57.25,0.666656494140625,90.00137331197071,0.0
57.5,0.6666717529296875,89.99931335973083,0.0
57.75,0.6666717529296875,89.99931335973083,0.0
58.0,0.666656494140625,90.00137331197071,0.0
58.25,0.6666717529296875,89.99931335973083,0.0
58.5,0.6666717529296875,89.99931335973083,0.0
58.75,0.666656494140625,90.00137331197071,0.0
59.0,0.6666717529296875,89.99931335973083,0.0
59.25,0.6666717529296875,89.99931335973083,0.0
59.5,0.6666717529296875,89.99931335973083,0.0
59.75,0.666656494140625,90.00137331197071,0.0
60.0,0.6666679382324219,89.99982833895046,0.0
63.0,0.666656494140625,90.00137331197071,0.0
63.25,0.6666717529296875,89.99931335973083,0.0
63.5,0.6666717529296875,89.99931335973083,0.0
63.75,0.666656494140625,90.00137331197071,0.0
64.0,0.6666717529296875,89.99931335973083,0.0
64.25,0.6666717529296875,89.99931335973083,0.0
64.5,0.666656494140625,90.00137331197071,0.0
64.75,0.6666717529296875,89.99931335973083,0.0
65.0,0.6666717529296875,89.99931335973083,0.0
65.25,0.666656494140625,90.00137331197071,0.0
65.5,0.6666717529296875,89.99931335973083,0.0
65.75,0.6666717529296875,89.99931335973083,0.0
66.0,0.666656494140625,90.00137331197071,0.0
66.25,0.6666717529296875,89.99931335973083,0.0
66.5,0.6666717529296875,89.99931335973083,0.0
66.75,0.6666717529296875,89.99931335973083,0.0
67.0,0.666656494140625,90.00137331197071,0.0
67.25,0.6666717529296875,89.99931335973083,0.0
67.5,0.6666717529296875,89.99931335973083,0.0
67.75,0.666656494140625,90.00137331197071,0.0
68.0,0.6666717529296875,89.99931335973083,0.0
68.25,0.6666717529296875,89.99931335973083,0.0
68.5,0.666656494140625,90.00137331197071,0.0
68.75,0.6666717529296875,89.99931335973083,0.0
69.0,0.6666717529296875,89.99931335973083,0.0
69.25,0.666656494140625,90.00137331197071,0.0
69.5,0.6666717529296875,89.99931335973083,0.0
69.75,0.6666717529296875,89.99931335973083,0.0
70.0,0.666656494140625,90.00137331197071,0.0
70.25,0.6666717529296875,89.99931335973083,0.0
70.5,0.6666717529296875,89.99931335973083,0.0
70.75,0.6666717529296875,89.99931335973083,0.0
71.0,0.666656494140625,90.00137331197071,0.0
71.25,0.6666717529296875,89.99931335973083,0.0
71.5,0.6666717529296875,89.99931335973083,0.0
71.75,0.666656494140625,90.00137331197071,0.0
72.0,0.6666717529296875,89.99931335973083,0.0
72.25,0.6666717529296875,89.99931335973083,0.0
72.5,0.666656494140625,90.00137331197071,0.0
72.75,0.6666717529296875,89.99931335973083,0.0
73.0,0.6666717529296875,89.99931335973083,0.0
73.25,0.666656494140625,90.00137331197071,0.0
73.5,0.6666717529296875,89.99931335973083,0.0
73.75,0.6666717529296875,89.99931335973083,0.0
74.0,0.666656494140625,90.00137331197071,0.0
74.25,0.6666717529296875,89.99931335973083,0.0
74.5,0.6666717529296875,89.99931335973083,0.0
74.75,0.6666717529296875,89.99931335973083,0.0
75.0,0.666656494140625,90.00137331197071,0.0
75.25,0.6666717529296875,89.99931335973083,0.0
75.5,0.6666717529296875,89.99931335973083,0.0
75.75,0.666656494140625,90.00137331197071,0.0
76.0,0.6666717529296875,89.99931335973083,0.0
76.25,0.6666717529296875,89.99931335973083,0.0
76.5,0.666656494140625,90.00137331197071,0.0
76.75,0.6666717529296875,89.99931335973083,0.0
77.0,0.6666717529296875,89.99931335973083,0.0
77.25,0.666656494140625,90.00137331197071,0.0
77.5,0.6666717529296875,89.99931335973083,0.0
77.75,0.6666717529296875,89.99931335973083,0.0
78.0,0.6666679382324219,89.99982833895046,0.0
79.0,0.6666656732559204,90.00013411065059,0.0
80.25,0.6666717529296875,89.99931335973083,0.0
80.5,0.666656494140625,90.00137331197071,0.0
80.75,0.6666717529296875,89.99931335973083,0.0
81.0,0.6666717529296875,89.99931335973083,0.0
81.25,0.666656494140625,90.00137331197071,0.0
81.5,0.6666717529296875,89.99931335973083,0.0
81.75,0.6666717529296875,89.99931335973083,0.0
82.0,0.6666717529296875,89.99931335973083,0.0
82.25,0.666656494140625,90.00137331197071,0.0
82.5,0.6666717529296875,89.99931335973083,0.0
82.75,0.6666717529296875,89.99931335973083,0.0
83.0,0.6666641235351562,90.00034332406358,0.0
84.0,0.6666717529296875,89.99931335973083,0.0
84.25,0.6666717529296875,89.99931335973083,0.0
84.5,0.666656494140625,90.00137331197071,0.0
84.75,0.6666717529296875,89.99931335973083,0.0
85.0,0.6666717529296875,89.99931335973083,0.0
85.25,0.666656494140625,90.00137331197071,0.0
85.5,0.6666717529296875,89.99931335973083,0.0
85.75,0.6666717529296875,89.99931335973083,0.0
86.0,0.6666717529296875,89.99931335973083,0.0
86.25,0.666656494140625,90.00137331197071,0.0
86.5,0.6666717529296875,89.99931335973083,0.0
86.75,0.6666717529296875,89.99931335973083,0.0
87.0,0.6666656732559204,90.00013411065059,0.0
88.25,0.6666717529296875,89.99931335973083,0.0
88.5,0.666656494140625,90.00137331197071,0.0
88.75,0.6666717529296875,89.99931335973083,0.0
89.0,0.6666717529296875,89.99931335973083,0.0
89.25,0.666656494140625,90.00137331197071,0.0
89.5,0.6666717529296875,89.99931335973083,0.0
89.75,0.6666717529296875,89.99931335973083,0.0
90.0,0.6666717529296875,89.99931335973083,0.0
90.25,0.666656494140625,90.00137331197071,0.0
90.5,0.6666717529296875,89.99931335973083,0.0
90.75,0.6666717529296875,89.99931335973083,0.0
91.0,0.666656494140625,90.00137331197071,0.0
91.25,0.6666717529296875,89.99931335973083,0.0
91.5,0.6666717529296875,89.99931335973083,0.0
91.75,0.666656494140625,90.00137331197071,0.0
92.0,0.6666717529296875,89.99931335973083,0.0
92.25,0.6666717529296875,89.99931335973083,0.0
92.5,0.6666641235351562,90.00034332406358,0.0
93.0,0.6666717529296875,89.99931335973083,0.0
93.25,0.6666717529296875,89.99931335973083,0.0
93.5,0.666656494140625,90.00137331197071,0.0
93.75,0.6666717529296875,89.99931335973083,0.0
94.0,0.6666717529296875,89.99931335973083,0.0
94.25,0.666656494140625,90.00137331197071,0.0
94.5,0.6666717529296875,89.99931335973083,0.0
94.75,0.6666717529296875,89.99931335973083,0.0
95.0,0.666656494140625,90.00137331197071,0.0
95.25,0.6666717529296875,89.99931335973083,0.0
95.5,0.6666717529296875,89.99931335973083,0.0
95.75,0.666656494140625,90.00137331197071,0.0
96.0,0.66668701171875,89.99725350178522,0.0
96.25,0.666656494140625,90.00137331197071,0.0
96.5,0.666656494140625,90.00137331197071,0.0
96.75,0.66668701171875,89.99725350178522,0.0
97.0,0.666656494140625,90.00137331197071,0.0
97.25,0.666656494140625,90.00137331197071,0.0
97.5,0.66668701171875,89.99725350178522,0.0
97.75,0.666656494140625,90.00137331197071,0.0
98.0,0.666656494140625,90.00137331197071,0.0
98.25,0.66668701171875,89.99725350178522,0.0
98.5,0.666656494140625,90.00137331197071,0.0
98.75,0.666656494140625,90.00137331197071,0.0
99.0,0.66668701171875,89.99725350178522,0.0
99.25,0.666656494140625,90.00137331197071,0.0
99.5,0.666656494140625,90.00137331197071,0.0
99.75,0.66668701171875,89.99725350178522,0.0
100.0,0.666656494140625,90.00137331197071,0.0
100.25,0.666656494140625,90.00137331197071,0.0
100.5,0.66668701171875,89.99725350178522,0.0
100.75,0.666656494140625,90.00137331197071,0.0
101.0,0.666656494140625,90.00137331197071,0.0
101.25,0.66668701171875,89.99725350178522,0.0
101.5,0.666656494140625,90.00137331197071,0.0
101.75,0.666656494140625,90.00137331197071,0.0
102.0,0.66668701171875,89.99725350178522,0.0
102.25,0.666656494140625,90.00137331197071,0.0
102.5,0.666656494140625,90.00137331197071,0.0
102.75,0.66668701171875,89.99725350178522,0.0
103.0,0.666656494140625,90.00137331197071,0.0
103.25,0.66668701171875,89.99725350178522,0.0
